trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.39561243860243755}",20,10,-40.41357334238627,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.3936343764094254}",25,13,-43.636586858000165,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
187,False,"{'a': 0.5, 'e': 0.39166620452737827}",25,0,-15.006602179635227,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.3897078735047414}",20,0,8.996133514219498,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.38775933413721764}",25,0,14.684309471195457,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.38582053746653155}",20,0,2.0749136142515936,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.3838914347791989}",25,3,-9.918871059462926,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
192,False,"{'a': 0.5, 'e': 0.38197197760530294}",20,10,17.315884677724153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.3800621177172764}",20,12,7.513053309786971,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.37816180712869}",20,9,-26.30937900419695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.5, 'e': 0.37627099809304654}",20,0,-41.0710807953644,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.3743896431025813}",25,0,-76.95302062779238,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.37251769488706843}",35,20,-69.20149173047541,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
198,False,"{'a': 0.5, 'e': 0.37065510641263305}",25,17,13.00932471489832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.3688018308805699}",20,0,-2.766267724083887,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.36695782172616703}",20,5,1.6578277012210678,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.3651230326175362}",30,1,7.957322518376291,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.36329741745444855}",30,0,-136.44390887278604,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.3614809303671763}",20,13,-9.129889206483103,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.3596735257153404}",25,3,-24.217569416353513,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.35787515808676373}",25,9,-0.4716450531845209,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.35608578229632987}",20,0,-53.462307844395944,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.35430535338484825}",35,16,-30.786490951891338,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
208,False,"{'a': 0.5, 'e': 0.352533826617924}",20,13,-30.147374146621956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.5, 'e': 0.3507711574848344}",25,0,-50.66958243007877,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.3490173016974102}",20,7,-0.48961190671446375,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.34727221518892315}",25,16,1.099415358274637,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.34553585411297855}",20,13,2.6016411090049267,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.34380817484241366}",20,5,-5.631714902266966,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.34208913396820156}",25,14,11.280529825220377,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.34037868829836054}",20,12,11.88795446381827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.33867679485686875}",20,10,18.180718134006774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.33698341088258443}",20,0,-6.785005268414502,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.3352984938281715}",20,0,-35.07587574475053,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.33362200135903064}",25,9,-9.498213556714578,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.33195389135223546}",25,0,3.459401479847328,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.3302941218954743}",20,10,3.5293023248793007,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.3286426512859969}",30,0,-26.782332335491873,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.32699943802956694}",20,0,-42.97855129084951,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.3253644408394191}",20,10,9.081812851620597,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.323737618635222}",25,11,-3.683362845836548,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.3221189305420459}",30,4,1.5044794163018318,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.32050833588933564}",20,9,-4.253566536262089,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.31890579420988896}",25,13,23.53717245797736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3173112652388395}",20,2,31.101222280649242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3157247089126453}",20,16,7.637656862886145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.3141460853680821}",25,2,-2.1707366482745742,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.31257535494124167}",20,0,-21.678739181849515,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.3110124781665355}",20,15,0.34136190585033943,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.3094574157757028}",20,11,-5.9902947405199,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.30791012869682427}",30,5,14.495136673089366,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.30637057805334017}",20,8,-40.83611123859732,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.3048387251630735}",20,11,15.715687471675148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.30331453153725807}",30,14,-44.05257559490646,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.3017979588795718}",25,16,7.541117880136852,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.30028896908517394}",20,13,4.275214826537942,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.2987875242397481}",20,4,27.713584075935675,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.2972935866185493}",25,2,7.348484360998431,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.29580711868545656}",20,0,1.7860712905629126,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.2943280830920293}",20,2,-0.5934263310616024,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.29285644267656913}",20,10,-1.0019723196927106,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.2913921604631863}",20,14,12.36050334674136,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.2899351996608704}",35,11,-17.164743470552853,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.288485523662566}",30,14,30.8120707176764,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.2870430960442532}",25,16,-7.874285337736593,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.2856078805640319}",20,5,-24.04730599513447,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.5, 'e': 0.28417984116121175}",20,4,-13.901501559667151,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.2827589419554057}",25,11,-15.970432065245241,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.28134514724562865}",30,13,15.869708313488434,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.2799384215094005}",20,14,10.290387134917998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.27853872940185354}",30,14,0.21677072688901644,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.27714603575484426}",20,12,17.660384035402384,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.27576030557607}",30,0,14.283030968178426,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.2743815040481897}",20,0,-68.52517935380006,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
259,False,"{'a': 0.5, 'e': 0.2730095965279487}",25,2,-33.42930953783372,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
260,False,"{'a': 0.5, 'e': 0.271644548545309}",25,15,16.720849016651833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.27028632580258244}",25,0,-26.431258573443902,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.2689348941735695}",20,9,-22.27571175861553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.2675902197027017}",25,7,-31.23243617797315,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.5, 'e': 0.26625226860418816}",25,11,15.091048280071867,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.26492100726116724}",25,16,-7.810304876821374,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.26359640222486136}",25,0,-75.20177020001948,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.2622784202137371}",20,16,5.83681453781882,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.26096702811266836}",20,6,1.9329220865819712,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.259662192972105}",30,18,-47.19559704791636,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
270,False,"{'a': 0.5, 'e': 0.2583638820072445}",20,5,21.435493743030595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.2570720625972083}",30,10,25.045347639688714,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.25578670228422223}",25,14,22.318084724546743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.2545077687728011}",20,13,-20.33019044617274,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.25323522992893716}",20,13,2.155929389380229,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.25196905377929246}",25,9,0.8774036976767383,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.25070920851039596}",25,0,-31.608109847011946,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.249455662467844}",20,6,10.845291257666293,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.24820838415550478}",20,3,-16.20139145038392,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24696734223472724}",20,4,-17.24082508875435,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.5, 'e': 0.2457325055235536}",20,13,-7.461207063549748,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24450384299593586}",20,13,-28.221354322780712,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.5, 'e': 0.24328132378095618}",25,8,31.33569202166377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.2420649171620514}",35,14,20.535583220850864,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.24085459257624112}",25,5,-16.04546440336028,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
285,False,"{'a': 0.5, 'e': 0.23965031961335992}",20,13,14.32411624557779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.23845206801529312}",20,0,3.320937938859191,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.23725980767521665}",20,15,-31.01286121624564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.5, 'e': 0.23607350863684057}",25,17,11.654414387253883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.23489314109365636}",25,15,-11.358263354537236,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.23371867538818808}",20,15,9.330371437262855,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.23255008201124713}",25,13,-0.4533120326783773,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.2313873316011909}",25,9,9.097871674941821,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.23023039494318495}",25,8,7.409340729100139,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.22907924296846902}",25,0,-120.40999302419897,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
295,False,"{'a': 0.5, 'e': 0.22793384675362668}",20,0,-17.980605794359974,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.22679417751985856}",20,13,2.8549998920146913,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22566020663225925}",20,6,-0.1750536195780037,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22453190559909794}",25,0,-7.619055654724349,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.22340924607110246}",20,8,23.939815348888278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22229219984074694}",20,10,-25.5716868546721,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.2211807388415432}",25,14,-46.230567014818874,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.2200748351473355}",35,17,20.36296879670664,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.2189744609715988}",25,11,-36.76487262312833,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.21787958866674081}",20,10,-1.540959012365736,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.2167901907234071}",30,6,-46.36768980669773,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 1}",1
306,False,"{'a': 0.5, 'e': 0.2157062397697901}",20,9,-31.3953720778472,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
307,False,"{'a': 0.5, 'e': 0.21462770857094113}",20,0,32.21199231575772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.21355457002808642}",25,0,-5.3483312123599065,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.212486797177946}",30,8,-8.585226539305738,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.21142436319205626}",20,10,-23.40061293198709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
311,False,"{'a': 0.5, 'e': 0.21036724137609597}",20,6,14.160678737965139,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.20931540516921548}",20,6,-23.278102821836384,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
313,False,"{'a': 0.5, 'e': 0.20826882814336942}",20,3,13.613841442922663,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20722748400265256}",20,16,8.322028164279754,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.2061913465826393}",25,7,-41.224800157158775,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
316,False,"{'a': 0.5, 'e': 0.20516038984972612}",20,0,12.34297470693714,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.20413458790047748}",25,10,-31.582503468447335,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
318,False,"{'a': 0.5, 'e': 0.20311391496097508}",20,6,30.1190715084883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.20209834538617022}",20,13,1.40048128297753,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.20108785365923937}",25,9,4.085373128430145,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.20008241439094315}",25,0,2.0795617714284864,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.19908200231898845}",25,3,-19.115358587543795,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.1980865923073935}",25,20,11.430654347109725,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.19709615934585653}",25,4,20.325696049899197,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.19611067854912725}",25,11,13.034843405488125,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.19513012515638162}",20,0,-12.014805484484185,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.1941544745305997}",25,17,-24.809198115722793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.5, 'e': 0.1931837021579467}",25,6,10.920521295924233,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.19221778364715697}",20,11,-6.5576177900393535,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.19125669472892118}",20,9,11.355554858005904,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.19030041125527658}",25,11,27.7878907808542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.1893489091990002}",25,18,14.58363076911448,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.1884021646530052}",20,6,-41.61463214869273,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
334,False,"{'a': 0.5, 'e': 0.18746015382974016}",20,0,34.90293864569747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.18652285306059146}",20,10,12.195734167070864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.18559023879528852}",20,14,10.478895063629377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.18466228760131206}",25,0,-38.535276307904844,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.1837389761633055}",25,14,-22.617487630411105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.18282028128248898}",25,18,11.620346916885714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18190617987607652}",30,11,-72.55154163331618,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
341,False,"{'a': 0.5, 'e': 0.18099664897669615}",25,4,-17.79462082780201,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.18009166573181265}",25,0,40.722153544654496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.1791912074031536}",25,14,17.83619905379342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17829525136613783}",25,0,-46.99707404038296,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.17740377510930713}",30,13,-44.598837024898685,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
346,False,"{'a': 0.5, 'e': 0.1765167562337606}",20,2,27.243889554014885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",25,0,19.600196027215453,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",20,14,10.416892279096123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.1738822215823772}",25,0,-13.043879356529656,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.17301281047446532}",20,0,28.05277988968941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.172147746422093}",20,9,19.07525413731383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",20,11,5.824835025129994,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.1704305726515326}",20,0,25.261762153843318,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",30,10,22.583863503213543,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",20,11,17.10070789373409,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",20,0,18.561773399200185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",20,6,23.169918187916547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",30,14,33.258623641458406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",30,1,23.311191322403424,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.16455423674261857}",25,0,-17.37764142279928,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.16373146555890547}",20,8,21.151075300937087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",20,12,15.898878926587328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.1620982441899554}",25,20,10.412923925919745,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.1612877529690056}",20,0,-5.252838863814295,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.16048131420416056}",30,15,-14.109423847088701,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.15967890763313977}",25,8,34.592967189308,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.15888051309497409}",20,5,23.188113873953494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,12,-83.15875314865261,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
